stop_name,stop_lat,location_type,stop_lon,stop_id,parent_station
Mebrat Haile,9.0295143,0,38.714679,node/10913852032,
Mebrat Haile,9.0294826,0,38.7149385,node/10913852033,
18 Mazoria,9.0334554,0,38.7146172,node/10913852034,
18 Mazoria,9.0334598,0,38.714468,node/10913852035,
Abenet,9.0196268,0,38.7327435,node/10913863174,
Abenet,9.0194053,0,38.7327231,node/10913863175,
Coca Cola,9.0159095,0,38.7296372,node/10913863176,
Torhayloch,9.0117875,0,38.7222401,node/10913863177,
Torhayloch,9.0096837,0,38.7208808,node/10913863178,
Augusta Bridge,9.0056583,0,38.7185634,node/10913863179,
Augusta Bridge,9.0055925,0,38.7188581,node/10913863180,
Old Airport,9.0000925,0,38.7188599,node/10913863181,
Old Airport,8.9998426,0,38.7191188,node/10913863182,
3 Kutir Mazoriya (Total),8.9932525,0,38.7170227,node/10913863183,
3 Kutir Mazoriya (Total),8.9926315,0,38.7158494,node/10913863184,
Kara Kore,8.9756363,0,38.6817486,node/10913974717,
Kara Kore,8.9754096,0,38.6814462,node/10913974718,
Gerar,8.9813701,0,38.6894126,node/10913974719,
Gerar,8.9813486,0,38.6894421,node/10913974720,
Ayer Tena,8.9829716,0,38.6982009,node/10913974721,
Mexico,9.0116587,0,38.746198,node/10914160973,
Mexico,9.0102476,0,38.7438026,node/10914160974,
Zenebewerk,8.987734,0,38.708928,node/10914160976,
Zenebewerk,8.9849086,0,38.7049751,node/10914160977,
Zenebewerk Meneharia,8.9853381,0,38.7053463,node/10914680945,
Zenebewerk Meneharia,8.9852574,0,38.7056363,node/10914680946,
Atena Tera,9.0417169,0,38.71237,node/10914784456,
Atena Tera,9.0414427,0,38.7127192,node/10914784457,
Tekle Haimanot,9.028352,0,38.7426711,node/10915613002,
Tekle Haimanot,9.0281855,0,38.742622,node/10915613003,
Asko,9.0658063,0,38.6937551,node/10915905485,
Asko,9.065919,0,38.6937141,node/10915905486,
Chereta,9.0612502,0,38.7010467,node/10915905487,
Chereta,9.0612523,0,38.7011727,node/10915905488,
Gulele Fana,9.0575666,0,38.7069671,node/10915905489,
Gulele Fana,9.0576638,0,38.7070447,node/10915905490,
Awolia,9.0572628,0,38.7114229,node/10915905491,
Awolia,9.0576104,0,38.7116493,node/10915905492,
Winget,9.0555179,0,38.7124522,node/10915905493,
Winget,9.0554488,0,38.7127252,node/10915905494,
Kokebe,9.018116,0,38.6993091,node/10918141989,
Kokebe,9.0178995,0,38.6991634,node/10918141990,
Yeshi Debele,9.0188526,0,38.6969603,node/10918141991,
Yeshi Debele,9.0185642,0,38.6971815,node/10918141992,
Keranio Adebabay,9.0177704,0,38.7017975,node/10918141993,
Keranio Adebabay,9.0176675,0,38.7006389,node/10918141994,
Medhanalem,9.0178222,0,38.7049143,node/10918141995,
Medhanalem,9.0175512,0,38.7047128,node/10918141996,
Torhayloch,9.0115804,0,38.7208703,node/10918245686,
Torhayloch,9.0099639,0,38.720685,node/10918245687,
Torhayloch,9.0114229,0,38.7225031,node/10918314820,
Torhayloch,9.0128836,0,38.7206095,node/10918339958,
Legehar,9.0118511,0,38.7544283,node/10922141942,
Zebera,9.0691686,0,38.7174162,node/10923884107,
Addisu Gebeya,9.0630022,0,38.7350114,node/10923884109,
Addisu Gebeya,9.0625854,0,38.7352489,node/10923884110,
Bera Tera,9.0670589,0,38.725597,node/10923884111,
Zebera,9.0689759,0,38.7174444,node/10923884112,
Addisu Gebeya,9.0594889,0,38.7374564,node/10923941250,
Addisu Gebeya,9.059208,0,38.7379019,node/10923941251,
Semen Mazegaga,9.0528165,0,38.7431266,node/10923941252,
Semen Mazegaga,9.0528691,0,38.7432318,node/10923941253,
Shola,9.0483987,0,38.7461562,node/10923941254,
Shola,9.0484505,0,38.7462522,node/10923941255,
Semen Hotel,9.0446634,0,38.7483104,node/10923941256,
Semen Hotel,9.0446029,0,38.7485012,node/10923941257,
Yohanes,9.0425995,0,38.745274,node/10923941258,
Yohanes,9.0425158,0,38.7453414,node/10923941259,
Eritrea Hotel,9.0346843,0,38.7394065,node/10923941260,
Eritrea Hotel,9.0347991,0,38.7393526,node/10923941261,
Medhanalem,9.0552727,0,38.7517928,node/10924087993,
Medhanalem,9.0552441,0,38.7518851,node/10924087994,
Chelote,9.0520868,0,38.7497489,node/10924087995,
Chelote,9.0521299,0,38.7496604,node/10924087996,
Shola,9.0479898,0,38.746423,node/10924087997,
Shola,9.0480732,0,38.7465175,node/10924087998,
St. George Church,9.0385287,0,38.7516855,node/10924088002,
St. George Church,9.0385651,0,38.7518109,node/10924088003,
Piassa,9.0365922,0,38.7521881,node/10924088004,
Piassa,9.0341764,0,38.7533491,node/10924116805,
Kechenie,9.0650022,0,38.7492165,node/10924116806,
Kechenie,9.0652677,0,38.7497807,node/10924116808,
Shegole,9.0639755,0,38.7268465,node/10924211089,
Shegole,9.0640548,0,38.7269586,node/10924211090,
Rufael,9.0590346,0,38.7274953,node/10924211093,
Rufael,9.0590438,0,38.7274376,node/10924211094,
Tureta Deldy,9.0544658,0,38.7329754,node/10924211095,
Tureta Deldy,9.054531,0,38.7330307,node/10924211096,
Enqulal Fabrica,9.0492619,0,38.7377403,node/10924211097,
Enqulal Fabrica,9.0492678,0,38.7378298,node/10924211098,
Ras Desta,9.0444679,0,38.7440337,node/10924212637,
Ras Desta,9.0444022,0,38.7439161,node/10924212638,
Sebara Babur,9.0375917,0,38.7483682,node/10924212640,
Abune Petros,9.0358617,0,38.749271,node/10924212641,
Abune Petros,9.0359205,0,38.7494119,node/10924212642,
Yohanes,9.04258,0,38.7458165,node/10924212643,
Yohanes,9.0426863,0,38.7459326,node/10924212644,
Shola Abyssinia Bank,9.0230837,0,38.79823,node/10924342466,
British Embassy,9.0307347,0,38.7854804,node/10924342467,
Menelik II Hospital,9.0385889,0,38.7730468,node/10924342468,
Menlik Hospital,9.0385052,0,38.7728666,node/10924342469,
6 Kilo,9.0437871,0,38.761858,node/10924342470,
6 Kilo,9.0453786,0,38.7613161,node/10924342471,
Piassa,9.0352542,0,38.7527884,node/10924981547,
Kazanchis,9.0168504,0,38.7714084,node/10924981836,
Kazanchis,9.0167816,0,38.7712817,node/10924981837,
Meneharya,9.0199981,0,38.767286,node/10924981839,
6 Kilo,9.0462061,0,38.7614317,node/10924981840,
6 Kilo,9.046202,0,38.7615616,node/10924981841,
6 Kilo (Lion Zoo),9.0430636,0,38.7613028,node/10925096455,
Medhanalem,9.0509212,0,38.7621679,node/10925096457,
Shiromeda,9.0609308,0,38.7616364,node/10925096458,
Shiromeda,9.0610296,0,38.7618074,node/10925096459,
Abune Petros,9.0350989,0,38.7493321,node/10925161777,
Abune Petros,9.0353615,0,38.7492809,node/10925161778,
St. George Total,9.0385895,0,38.7526253,node/10925161780,
Raguel Church,9.0338335,0,38.7411822,node/10925161781,
Raguel Church,9.0340374,0,38.7413278,node/10925161782,
Piassa,9.0352768,0,38.7491307,node/10925161783,
Piassa,9.0350881,0,38.749266,node/10925161784,
Mexico,9.0115722,0,38.7462619,node/10925195639,
Winget,9.0572967,0,38.7130281,node/10925695034,
Winget,9.0576478,0,38.7136024,node/10925695035,
Shegole,9.0630668,0,38.7201372,node/10925835130,
Shegole,9.0630578,0,38.7201639,node/10925835131,
Medhanalem,9.051016,0,38.7226821,node/10925835153,
Medhanalem,9.0512021,0,38.7228048,node/10925835154,
Pawlos Hospital,9.047368,0,38.7275912,node/10925835155,
Pawlos Hospital,9.0474739,0,38.7277025,node/10925835156,
Pastor,9.0462435,0,38.7306013,node/10925835157,
Pastor,9.0460773,0,38.7305979,node/10925835158,
Michael,9.041653,0,38.7324674,node/10925835159,
Michael,9.0418749,0,38.732621,node/10925835160,
Autobus Tera,9.0356953,0,38.731876,node/10925835161,
Autobus Tera,9.0357033,0,38.731937,node/10925835162,
Summit Condominiums,8.9844426,0,38.8548285,node/10925946103,
Summit Condominiums,8.9909634,0,38.8525995,node/10925946104,
Meshageria,9.0206981,0,38.8598883,node/10925966505,
Derartu Adebabay,9.0212039,0,38.8751635,node/10925966506,
Derartu Adebabay,9.0215357,0,38.8751433,node/10925966507,
Gebreal,9.0403679,0,38.8773377,node/10925966508,
Gebreal,9.0402783,0,38.8778174,node/10925966509,
Aba Kiros,9.0556843,0,38.8778648,node/10925966510,
Aba Kiros,9.0561133,0,38.878549,node/10925966511,
Bole Arabsa,8.9732139,0,38.8903446,node/10926028111,
Bole Arabsa,8.9726241,0,38.8904396,node/10926028112,
Maseltegna,8.9932453,0,38.8850892,node/10926028113,
Maseltegna,8.9932023,0,38.8854551,node/10926028114,
Sun shine,9.0100814,0,38.8780839,node/10926028115,
Sun shine,9.0100956,0,38.8779385,node/10926028116,
Ayat,9.0215285,0,38.8770142,node/10926028117,
Mariam,8.9875932,0,38.8848989,node/10926040103,
Mariam,8.9875847,0,38.8852531,node/10926040104,
Ayat,9.0212341,0,38.8767405,node/10926074605,
Summit Condominiums,8.9910294,0,38.8529201,node/10926094674,
Megenagna,9.0195894,0,38.8033659,node/10926094675,
Megenagna,9.0203394,0,38.8038784,node/10926817920,
Tafo Square,9.057063,0,38.8779123,node/10926817921,
Tafo Square,9.0566681,0,38.8780073,node/10926817922,
Sun shine,9.0021737,0,38.8763861,node/10926849848,
Summit Chafe,9.0011674,0,38.8537813,node/10926849849,
Summit Chafe,9.0015569,0,38.8537842,node/10926849850,
Goro,8.9918731,0,38.8299574,node/10926849851,
Goro,8.9917492,0,38.8303339,node/10926849852,
Se'alite Mihret,9.0194791,0,38.8256621,node/10926896755,
Se'alite Mihret,9.0198404,0,38.8254269,node/10926896756,
Ayat Chefe Condominium,9.0109362,0,38.8944977,node/10926896757,
Ayat Chefe Condominium,9.0113892,0,38.8946434,node/10926896758,
Ayat,9.0207778,0,38.8758009,node/10928177661,
Summit Condominiums,8.9846036,0,38.854445,node/10928876312,
Summit Condominiums,8.9844416,0,38.8548242,node/10928876313,
Tewodros Square,9.0273248,0,38.751565,node/10929299420,
Tewodros Square,9.0273553,0,38.7517149,node/10929299421,
Tikur Anbesa,9.0209798,0,38.7480915,node/10929299422,
Mexico,9.0105347,0,38.7449001,node/10929337801,
Stadium,9.0119557,0,38.7559408,node/10929337802,
Stadium,9.0121328,0,38.7559437,node/10929337803,
Megenagna,9.0195364,0,38.8009614,node/10929412718,
Megenagna,9.0190569,0,38.8005907,node/10929412719,
22 Mazoria,9.0155693,0,38.787267,node/10929412721,
Lem Hotel,9.0211986,0,38.7940688,node/10929694820,
Lem Hotel,9.0210828,0,38.7939939,node/10929694821,
Signal,9.0235014,0,38.7815067,node/10929694822,
Signal,9.0233755,0,38.781471,node/10929694823,
Abuare Gebeya,9.0280712,0,38.7718347,node/10929694824,
Abuare Gebeya,9.0279894,0,38.7718123,node/10929694825,
Tewodros Square,9.0270034,0,38.7520638,node/10929694826,
Tewodros Square,9.0268625,0,38.7520149,node/10929694827,
Tekle Haimanot,9.0285216,0,38.744541,node/10929694828,
Tekle Haimanot,9.0284531,0,38.74454,node/10929694829,
Megenagna,9.020064,0,38.8009431,node/10929694830,
Megenagna,9.0200336,0,38.8005994,node/10929694831,
Torhayloch,9.0127448,0,38.7209032,node/10929752934,
Megenagna,9.0225048,0,38.7998465,node/10931788261,
Megenagna,9.021325,0,38.8010821,node/10931788262,
Kotebe,9.0303308,0,38.8385778,node/10931809323,
Se'alite Mihret,9.0284671,0,38.8331547,node/10931809324,
Se'alite Mihret,9.0283689,0,38.833187,node/10931809325,
Lamberet,9.0216042,0,38.8139293,node/10931809326,
Lamberet,9.0214909,0,38.813953,node/10931809327,
Kara,9.0404534,0,38.8642169,node/10931809328,
Kara,9.0404001,0,38.864319,node/10931809329,
Megenagna,9.0216983,0,38.8015712,node/10931809330,
Megenagna,9.0224128,0,38.799743,node/10931850027,
Kokebe Tsebah (Kebena),9.0344299,0,38.7799581,node/10931850028,
4 Kilo,9.036142,0,38.7628341,node/10931884718,
Ferensay,9.0571169,0,38.7769686,node/10931884719,
Ferensay,9.0570142,0,38.7769596,node/10931884720,
Mezan,9.0535366,0,38.7722195,node/10931884721,
Mezan,9.0535794,0,38.7721316,node/10931884722,
Jan Meda,9.0470261,0,38.7690665,node/10931884723,
Jan Meda,9.0471196,0,38.7690208,node/10931884724,
Megenagna,9.0180915,0,38.8021444,node/10931937848,
Kadisco,8.9633989,0,38.766754,node/10931937849,
Kebena,9.0347501,0,38.776629,node/10931995346,
6 Kilo,9.0435664,0,38.7618099,node/10932040828,
St. George Total,9.0386325,0,38.7526555,node/10932040829,
St. George Total,9.038614,0,38.7527659,node/10932040830,
Lem Hotel,9.017586,0,38.7950974,node/10932115661,
Lamberet,9.0239221,0,38.8198719,node/10932115662,
Mexico,9.0107374,0,38.7471612,node/10932115666,
Mexico,9.0104411,0,38.7467607,node/10932115667,
Shola Gebeya,9.0249902,0,38.796095,node/10933668851,
Shola Gebeya,9.0253078,0,38.7963986,node/10933668852,
Beg Tera,9.0290044,0,38.8021516,node/10933668868,
Beg Tera,9.0289126,0,38.802143,node/10933668869,
Zebera,9.0315916,0,38.8093843,node/10933668870,
Zebera,9.0314928,0,38.8094344,node/10933668871,
Kidane Mihret,9.0355162,0,38.818742,node/10933668873,
Kidane Mihret,9.0355971,0,38.8186176,node/10933668874,
St. Urael Church,9.0113969,0,38.7750759,node/10933970678,
St. Urael Church,9.0110384,0,38.7752362,node/10933970679,
Atlas,9.004269,0,38.7797684,node/10934121405,
Atlas,9.0041884,0,38.779678,node/10934121406,
St. Urael Church,9.0103387,0,38.7748368,node/10934121407,
St. Urael Church,9.0104642,0,38.7749361,node/10934121408,
Kera,8.9843274,0,38.7518505,node/10934142102,
Kera,8.9840695,0,38.7515846,node/10934142103,
4 Kilo,9.0324426,0,38.7632997,node/10934274056,
St. Estifanos,9.012454,0,38.762845,node/10934274058,
Buna Ena Shay,9.0109591,0,38.7482685,node/10934274059,
Buna Ena Shay,9.0106827,0,38.748215,node/10934274060,
4 Kilo,9.032283,0,38.7645933,node/10936313832,
4 Kilo,9.0323383,0,38.7648081,node/10936313833,
Sebategna,9.0289759,0,38.7321818,node/10936490562,
Sebategna,9.028913,0,38.7322093,node/10936490563,
Amanuel Total,9.0258457,0,38.7211312,node/10936490564,
Amanuel Total,9.0258301,0,38.721144,node/10936490565,
Winget,9.0576027,0,38.7131944,node/10936621813,
Enqulal Fabrica,9.0486146,0,38.7375414,node/10936724096,
Enqulal Fabrica,9.0485559,0,38.7377157,node/10936724097,
karl Square,8.9975486,0,38.731079,node/10937101933,
6 Kilo,9.0442105,0,38.7610795,node/10937167108,
6 Kilo,9.0442026,0,38.7614376,node/10937167109,
Kera,8.9877236,0,38.7484685,node/10937209934,
Kechenie,9.0652788,0,38.7497785,node/10937271651,
Mesalemia,9.033877,0,38.7252968,node/10961301939,
Mesalemia,9.0339779,0,38.7255313,node/10961301940,
Merkato,9.0338527,0,38.7312096,node/10961301941,
Merkato,9.0337645,0,38.7312282,node/10961301942,
Tekle Haimanot,9.028926,0,38.7433286,node/10961408041,
Abuare Roundabout,9.0264526,0,38.7757907,node/10961408042,
Abuare Roundabout,9.0265186,0,38.7759091,node/10961408043,
Keranio Adebabay,9.0178983,0,38.7007101,node/10961408397,
Mendida,9.014972,0,38.7004401,node/10961408398,
Mendida,9.0151204,0,38.7004576,node/10961408399,
Bole Medhanyalem,8.9983425,0,38.7860616,node/10963292174,
Bole Medhanyalem,8.9984526,0,38.7862416,node/10963292175,
Weybla Mariam,9.0231558,0,38.688451,node/10963817572,
Weybla Mariam,9.0233344,0,38.6882249,node/10963817573,
22 Mazoria,9.0159879,0,38.7889432,node/10963932669,
Bisrate Gebrael,8.9884101,0,38.7226406,node/10964879159,
Luwkanda,9.0333084,0,38.7086432,node/10970584167,
Luwkanda,9.0332835,0,38.7086485,node/10970584168,
18 Mazoria,9.0335266,0,38.7126753,node/10970584169,
18 Mazoria,9.0335023,0,38.7126794,node/10970584170,
Abysinia Coffee,9.0372905,0,38.7164132,node/10970584171,
Abysinia Coffee,9.037294,0,38.7164416,node/10970584172,
18 Mazoria,9.0337305,0,38.7149465,node/10970748190,
4 Menta Adebabay,9.0515413,0,38.7087797,node/10970748192,
4 Menta Adebabay,9.0514981,0,38.7088057,node/10970748193,
Tero Mosque,9.0503697,0,38.7058937,node/10970748194,
Tero Mosque,9.0503743,0,38.7058901,node/10970748195,
Sebategna,9.0294218,0,38.7327781,node/10970823802,
Sebategna,9.0294686,0,38.732906,node/10970823803,
Piassa Arada,9.0350955,0,38.7492677,node/10970829160,
Piassa Arada,9.033556,0,38.7535518,node/10970912911,
Rufael,9.0542225,0,38.6992026,node/10970912912,
Rufael,9.0542148,0,38.6992201,node/10970912913,
Selefia Mosque,8.9922493,0,38.6737826,node/10973319411,
Selefia Mosque,8.9922388,0,38.6737682,node/10973319412,
Piassa Arada,9.0343357,0,38.7498429,node/10973319413,
Piassa Arada,9.0343492,0,38.749831,node/10973319414,
Shiromeda,9.0610285,0,38.7606274,node/10973319416,
Shiromeda,9.0610076,0,38.760666,node/10973319417,
Akaki Gebeya,8.8697296,0,38.7886493,node/10973446898,
Akaki Gebeya,8.8697306,0,38.7886284,node/10973446899,
Meshualekya,8.8769656,0,38.7865309,node/10973446900,
Mebrathayil,8.9482942,0,38.734517,node/10973631794,
Mebrathayil,8.9481457,0,38.7344951,node/10973631795,
Lafto,8.9473757,0,38.7443373,node/10973631797,
Yeshi Total,8.8668288,0,38.7987757,node/10973672014,
Yeshi Total,8.866829,0,38.798782,node/10973672015,
Megenagna,9.0206661,0,38.8028464,node/10973929780,
Biretabret,9.0339313,0,38.8234705,node/10973929781,
Hanna Mariam,9.0375694,0,38.8316053,node/10973929783,
Hanna Mariam,9.037593,0,38.8316071,node/10973929784,
Kotebe Teachers College,9.0374618,0,38.8388573,node/10973929786,
Kotebe Gebriel,9.0390977,0,38.8505525,node/10973929787,
Kotebe Gebriel,9.039072,0,38.8505551,node/10973929788,
Kotebe,9.0357328,0,38.8279461,node/10973960231,
Kotebe,9.035744,0,38.8279666,node/10973960232,
Kebena,9.0343234,0,38.7769466,node/10973960233,
Yeka Abado,9.0637787,0,38.8735567,node/10974036529,
Yeka Abado,9.0638007,0,38.8734371,node/10974036530,
Taxi Tera,8.9948109,0,38.8092174,node/10989247669,
Bole Bridge,8.9888698,0,38.7945353,node/10989247670,
Summit,9.0048732,0,38.8517594,node/10989247671,
Summit,9.0050343,0,38.8520615,node/10989247672,
Bole Mickael,8.9791887,0,38.7737291,node/10989306740,
Bole Mickael,8.979439,0,38.7732491,node/10989306742,
Riventy,8.9647488,0,38.798111,node/10989306744,
Riventy,8.9647649,0,38.7981165,node/10989306745,
Lomi Meda,9.0437261,0,38.6991226,node/10989322788,
Philiphs,9.0423415,0,38.7046602,node/10989322789,
Philiphs,9.0423523,0,38.7046599,node/10989322790,
Atena Tera,9.0417345,0,38.7116329,node/10989322793,
Atena Tera,9.0417198,0,38.7116327,node/10989322794,
Atena Tera,9.0418861,0,38.7128543,node/10989352901,
Atena Tera,9.0419946,0,38.7136815,node/10989352903,
Kolfe,9.037404,0,38.7169566,node/10989352904,
Kolfe,9.0373552,0,38.7170428,node/10989388405,
Chid Tera,9.0376969,0,38.7213864,node/10989388406,
Chid Tera,9.0375624,0,38.7215618,node/10989388407,
Tourist Hotel,9.0339795,0,38.760933,node/10989495135,
Tourist Hotel,9.0331899,0,38.7627083,node/10989495136,
St. George Church,9.0365466,0,38.7522109,node/10989495137,
St. George Church,9.0365649,0,38.7524292,node/10989495138,
Amanuel Church,9.0280891,0,38.723026,node/10989606497,
Amanuel Church,9.0280827,0,38.7230514,node/10989606498,
Mesalemia,9.0330957,0,38.7246409,node/10989606501,
Mesalemia,9.0330994,0,38.7246228,node/10989606502,
Coca Cola,9.0170151,0,38.729182,node/10989606503,
Coca Cola,9.0169029,0,38.7293902,node/10989606504,
Tikur Anbesa,9.0216869,0,38.7477611,node/10989700748,
Tikur Anbesa,9.0214822,0,38.7476433,node/10989700750,
Megenagna,9.0198621,0,38.8028176,node/10989765272,
Tourist Hotel,9.0331305,0,38.7619614,node/10991706244,
Ambasader,9.018399,0,38.7538719,node/10991706246,
Ambasader,9.0182782,0,38.7539744,node/10991706247,
Manen,9.0515112,0,38.7588533,node/10991763449,
Manen,9.0515112,0,38.7588598,node/10991763450,
Selam Building,8.8840593,0,38.7766907,node/10992050085,
Saris Abo,8.944348,0,38.7693473,node/10992073740,
Selam Building,8.8832126,0,38.7771744,node/10992247910,
Gelan Condominium,8.8801893,0,38.768463,node/10992247911,
Gelan Condominium,8.8801651,0,38.7684764,node/10992247913,
Breta bret,8.8738823,0,38.7887302,node/10994789635,
Akaki CBE,8.867782,0,38.7888076,node/10994942333,
Akaki CBE,8.8679415,0,38.7887141,node/10994942334,
Mexico,9.0098456,0,38.7462885,node/10995013009,
Lafto,8.9470636,0,38.7443751,node/10995013010,
Lafto (Mickael),8.9537702,0,38.7504178,node/10995013013,
Woyira Sefer,9.0051854,0,38.7070388,node/10995113524,
Woyira Sefer,9.0050595,0,38.7068721,node/10995113525,
Total 3 Kutir mazoria,8.9932233,0,38.7170312,node/10996939227,
Mebrat,8.9671943,0,38.7486669,node/10997112356,
Mebrat,8.9671522,0,38.7487468,node/10997112357,
Biharetsege,8.9621911,0,38.7515775,node/10997112358,
Biharetsege,8.9622089,0,38.7515885,node/10997112359,
Adey Abeba,8.9576758,0,38.7631284,node/10997112361,
Adey Abeba,8.9576954,0,38.7631332,node/10997112362,
Gofa Gebriel,8.9758799,0,38.7488713,node/10997112364,
Gofa Gebriel,8.9758721,0,38.7489751,node/10997112365,
Abenet,9.0196301,0,38.7332825,node/10997125769,
Weleta,8.963665,0,38.6708623,node/10997242295,
Weleta,8.9636677,0,38.6708779,node/10997242296,
Weleta Tele,8.9666342,0,38.6731812,node/10997242298,
Repi Highschool,8.9764681,0,38.6774372,node/10997242299,
Repi Highschool,8.9765185,0,38.6774017,node/10997242300,
Sara Ampol,9.0576594,0,38.8741609,node/10997243557,
Sara Ampol,9.0575648,0,38.874351,node/10997243558,
Kara Condominium,9.0480764,0,38.8693718,node/10997243559,
Kara Condominium,9.0480356,0,38.8695015,node/10997243560,
Torhayloch,9.0107982,0,38.7207531,node/10997360870,
Mexico,9.0114511,0,38.7447026,node/10997382833,
Mexico,9.0114533,0,38.7445835,node/10997382834,
Mexico,9.01285,0,38.7440492,node/10997495133,
Mexico,9.01282,0,38.74405,node/10997495134,
Darmar,9.0163639,0,38.7345884,node/10997495135,
Piassa Arada,9.0329801,0,38.7545702,node/10998041498,
Piassa Arada,9.0334582,0,38.7537202,node/10998041499,
Shola,9.025295,0,38.7949306,node/10998041503,
Shola,9.0251357,0,38.7947575,node/10998041504,
Kality Meneharia,8.8954024,0,38.7722516,node/11033818190,
Kality Maseltegna,8.9361085,0,38.7642099,node/11033818192,
AU (Mikael) Rounrdabout,8.9994656,0,38.7406449,node/11033818193,
Mexico,9.0089885,0,38.7438741,node/11033818195,
Mexico,9.0089241,0,38.7440373,node/11033818196,
Bulgaria Mazoria,8.9945922,0,38.7474194,node/11033818197,
Autobis Tera,9.0316048,0,38.7373077,node/11033818199,
Autobis Tera,9.0299591,0,38.7377146,node/11033818200,
Kera,8.9864921,0,38.7483364,node/11033903482,
Saris Abo,8.9450016,0,38.7661068,node/11034015157,
Piassa Arada,9.0331054,0,38.7522899,node/11034015158,
Piassa Arada,9.0321742,0,38.7511155,node/11034015159,
Autobis Tera,9.03055,0,38.7370369,node/11034031010,
Shero Meda,9.0626384,0,38.7612633,node/11034031011,
Tsehay Chora (ShiroMeda),9.0583756,0,38.7598757,node/11034031012,
Abune Petros,9.0351037,0,38.7493262,node/11034031013,
Autobis Tera,9.0305604,0,38.7370571,node/11034031014,
Kuskoam,9.0777204,0,38.7572407,node/11034054993,
Arat Kilo,9.0321373,0,38.7654122,node/11034209866,
Kara Kore,8.9753965,0,38.6806691,node/11034280233,
Ayer Tena,8.9825611,0,38.6960927,node/11034280234,
Kara Kore,8.9753861,0,38.6805349,node/11034280236,
Lion Zoo (PEPSI Kiosk),9.0426561,0,38.7614325,node/11034427397,
Abo Mazoriya,9.0571131,0,38.777181,node/11034427398,
Yeha,9.0608545,0,38.7835816,node/11034427399,
Gurara,9.0622785,0,38.7880233,node/11034427400,
Gurara,9.0624066,0,38.7888027,node/11034427401,
Saris,8.9535755,0,38.7634093,node/11034511605,
Saris,8.9535945,0,38.7636248,node/11034511606,
Autobis Tera,9.0296904,0,38.7371486,node/11034611751,
Megenagna,9.0221498,0,38.8004821,node/11034647605,
Torhailoch,9.0115667,0,38.7220211,node/11035234709,
Millenium School,9.0408403,0,38.710203,node/11035240259,
Chid Tera,9.0376857,0,38.7214866,node/11035240260,
Degu Hotel,9.0338468,0,38.7151236,node/11035240261,
Philiphs (Lomi Meda),9.0423792,0,38.7051066,node/11035240263,
Philiphs (Lomi Meda),9.0423523,0,38.7051082,node/11035240264,
Ayer Tena,8.9837379,0,38.6971291,node/11035502832,
Ayer Tena,8.9836981,0,38.7015659,node/11035502833,
Bisrate Gebrael,8.9914198,0,38.7255627,node/11035532608,
Zenebewerk Hotel,9.0191017,0,38.7682089,node/11035607129,
Estifanos,9.0107497,0,38.7636411,node/11035607130,
Lideta Condominium,9.0109263,0,38.7386025,node/11035607131,
Zenebework,8.9882771,0,38.7080773,node/11035662205,
Darmar,9.0165403,0,38.7377271,node/11035734852,
Hana Maryam,8.9270084,0,38.7418753,node/11035734855,
Bercheko Condominium,9.058672,0,38.700756,node/11035818337,
Alem Gena,8.9231915,0,38.6529741,node/11035914858,
Noc,8.9494175,0,38.6701962,node/11035914859,
Noc,8.9490541,0,38.6699835,node/11035914860,
Weleta Tele,8.9666123,0,38.6735724,node/11035914861,
Weleta,8.9635929,0,38.6708945,node/11035914862,
Weleta,8.9641803,0,38.6707668,node/11035914863,
Weleta Tele,8.9666144,0,38.6731872,node/11035914864,
Ayer Tena,8.9834038,0,38.6967597,node/11035914865,
Ayer Tena,8.9825038,0,38.6960161,node/11035914869,
Kara,9.0404548,0,38.8642175,node/11036026882,
Saris Abo,8.9444406,0,38.7693583,node/11036079238,
Werku Sefer,8.9328577,0,38.7750063,node/11036079239,
Kera,8.9846712,0,38.7499581,node/11036079243,
Kera,8.9856933,0,38.7486833,node/11036079245,
Anfo Meda,9.0221266,0,38.6744385,node/11036753217,
Tulu Dimtu Adebabay,8.8736134,0,38.819824,node/11036769860,
Saris Abo,8.9458383,0,38.7659694,node/11036769861,
Belay Ab Moters (Alem Bank),8.8675083,0,38.7984235,node/11036769863,
Mestawet Fabrica,8.9591869,0,38.7083476,node/11036961231,
Dil Ber,9.0713656,0,38.7375586,node/11037128648,
Mama,8.9213766,0,38.6466135,node/11037149942,
Sebeta,8.9114218,0,38.6221215,node/11037149943,
Sebeta,8.911417,0,38.6221242,node/11037149944,
Darmar,9.016409,0,38.7378407,node/11037175582,
Gefersa,9.0661154,0,38.6481872,node/11037329865,
Gefersa,9.0660074,0,38.6482288,node/11037329866,
Sansusi,9.0715555,0,38.6885701,node/11037329868,
Sansusi,9.0711639,0,38.6889664,node/11037329869,
Feli Doro,9.0353828,0,38.6853104,node/11037663903,
Wessen Michael,9.0303905,0,38.8387411,node/11037663904,
Kara,9.040725,0,38.8648956,node/11037676705,
Legetafo,9.0657241,0,38.8872902,node/11037676706,
CDC,9.0740824,0,38.8978149,node/11037676707,
CDC,9.0739767,0,38.8979204,node/11037676708,
CDC,9.0779307,0,38.9029293,node/11037676709,
MNS,9.0879289,0,38.9153516,node/11037676710,
Legedadi,9.0875762,0,38.9269029,node/11037676711,
Legedadi,9.0875612,0,38.9269169,node/11037676712,
AB007 (Unknown),9.091308,0,38.9363208,node/11037676713,
